predicted_label,true_label,batch,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
8,unknown,unknown,8,-1.5282066,-3.3808515,0,3.0590591430664062
6,1,1,1,-1.3660852,6.843873,1,1.123892307281494
6,1,1,1,-1.2254717,6.803321,2,0.9837443232536316
6,1,1,1,-1.507851,6.821072,3,1.643536925315857
6,1,1,1,-1.3319448,6.8464894,4,1.2413737773895264
6,1,1,1,-1.0235906,6.872145,5,1.090116024017334
6,1,1,1,-1.2055867,6.7998962,6,1.541007161140442
6,1,1,1,-1.1384501,6.856661,7,1.045740008354187
6,1,1,1,-1.238521,6.8622665,8,1.2213668823242188
6,1,1,1,-1.2236537,6.8205633,9,1.446796417236328
6,1,1,1,-1.0969183,6.87214,10,1.0423201322555542
6,1,1,1,-1.0948564,6.8780894,11,1.2541903257369995
6,1,1,1,-7.1888957,8.760774,12,1.5373095273971558
6,1,1,1,-7.1003222,8.677851,13,1.4586032629013062
6,1,1,1,-7.358483,8.915585,14,2.079357624053955
6,1,1,1,-7.4222875,8.986382,15,1.6551836729049685
6,1,1,1,-7.4074135,8.961303,16,1.5489071607589722
6,1,1,1,-7.2963557,8.855496,17,1.7758216857910156
6,1,1,1,-7.3474836,8.904746,18,1.9509806632995603
6,1,1,1,-7.102721,8.678365,19,2.0504612922668457
6,1,1,1,-3.2307732,6.2489,20,1.0005872249603271
6,1,1,1,-3.379931,6.4183917,21,1.003839373588562
6,1,1,1,-3.1431744,6.1556754,22,1.1438277959823608
6,1,1,1,-2.838759,6.0942135,23,1.11873197555542
6,1,1,1,-2.9498606,6.02093,24,0.904599130153656
6,1,1,1,-3.1442664,6.1567235,25,1.186985731124878
6,1,1,1,-2.7039974,6.1140723,26,1.021336317062378
6,1,1,1,-2.828021,6.226955,27,1.2670129537582395
6,1,1,1,-2.972529,6.01788,28,0.9508160352706908
6,1,1,1,-2.816813,6.1377063,29,1.1257705688476562
6,1,1,1,-2.9808805,6.1301856,30,1.0400986671447754
6,1,1,1,-3.3583505,6.3968477,31,0.9921159148216248
6,1,1,1,-2.6516988,6.109504,32,0.9925581216812134
6,1,1,1,-3.0190513,6.110003,33,0.7808264493942261
6,1,1,1,-3.118753,6.1294174,34,1.0169038772583008
6,1,1,1,-3.04201,6.138848,35,0.902140736579895
6,1,1,1,-3.0011961,6.096791,36,0.9595917463302612
6,1,1,1,-2.9961767,6.0742607,37,0.8719852566719055
6,1,1,1,-2.9507978,6.0929728,38,0.8662610650062561
6,1,1,1,-2.5292037,6.75517,39,1.188857078552246
6,1,1,1,-2.655186,6.911473,40,1.0159817934036257
6,1,1,1,-2.5822604,7.033247,41,0.9322909116744996
6,1,1,1,-2.3997862,7.1683307,42,0.986664652824402
6,1,1,1,-2.399723,7.169729,43,0.9549872279167176
6,1,1,1,-2.6292188,7.009115,44,0.9067134261131288
6,1,1,1,-1.8559161,7.7965827,45,0.9316190481185912
6,1,1,1,-2.1790812,7.5108695,46,0.8190536499023438
6,1,1,1,-1.6196141,8.103339,47,0.9978810548782348
6,1,1,1,-2.3294537,7.399328,48,0.9625416994094848
6,1,1,1,-1.803341,7.8821516,49,0.9321288466453552
6,1,1,1,-1.9030373,7.8193603,50,0.8699144721031189
6,1,1,1,-1.7591738,7.8363466,51,0.8249256610870361
6,1,1,1,-2.106644,7.5478787,52,0.9185099601745604
6,1,1,1,-1.9640422,7.7766604,53,0.8038550019264221
6,1,1,1,-2.4089918,7.7687173,54,0.9522616863250732
6,1,1,1,-2.141976,7.1037197,55,0.8799720406532288
6,1,1,1,-2.2387285,7.6091104,56,0.9964482188224792
6,1,1,1,-2.4740725,7.809809,57,0.8184670805931091
6,1,1,1,-1.6667302,6.8281555,58,0.9936712980270386
6,1,1,1,-1.5473549,7.949043,59,1.014841079711914
6,1,1,1,-1.7838293,6.832122,60,1.5549482107162476
